,vote_average,runtime,genres,season,rating,revenue_adj,budget_adj
2936,6.418,108,"Drama, Thriller, Horror",Summer,R,6148679.725669197,7932655.916691515
2937,6.789,107,"Comedy, Drama, Romance",Spring,PG-13,70705739.13791296,49459884.635553226
2938,4.205,110,"Thriller, Action, Science Fiction",Fall,PG-13,26455271.574411325,21505155.69691684
2939,6.909,97,Comedy,Summer,R,42630889.63388804,7927382.753403932
2940,6.94,103,"Drama, History",Fall,PG-13,195622641.67019665,23782148.260211796
2941,7.224,91,"Crime, Drama",Spring,PG,108328632.07361962,32147239.263803676
2942,6.542,113,"Drama, Family, Romance, Music",Winter,PG-13,236485555.39463162,23342090.23415191
2943,6.862,119,"Drama, Romance",Winter,PG-13,118064701.78869216,71821816.10508281
2944,5.903,113,"Thriller, Mystery, Drama, Crime",Spring,R,6848591.906960424,26905484.21741753
2945,4.354,104,"Adventure, Fantasy, Comedy, Family",Spring,PG,46113760.140252456,105828892.0056101
2946,6.989,145,"Crime, Drama, Science Fiction, Thriller",Fall,R,16649375.18562874,87856287.4251497
2947,6.07,113,Comedy,Winter,PG-13,61311631.683168314,54611776.967170395
2948,6.127,100,"Action, Comedy, Crime",Spring,R,34697753.60959318,32367123.89690288
2949,5.862,146,"Comedy, Drama",Summer,R,106593151.95862518,111677867.6063142
2950,6.3,94,"Family, Comedy",Spring,PG,96092639.80187121,29415520.08805724
2951,6.693,104,"Thriller, Drama, Mystery",Summer,R,17455125.260261778,7942589.074353784
2952,6.0,130,Comedy,Winter,PG-13,93439556.07343413,135809935.2051836
2953,5.892,99,"Drama, Science Fiction, Mystery",Fall,PG-13,53262942.49124788,83437605.87238847
2954,7.006,155,"Drama, History, Mystery",Winter,R,87402490.57448146,71140163.41923319
2956,6.223,114,"Adventure, Drama",Winter,PG-13,38720612.17947262,35691094.93558802
2957,7.38,100,"Crime, Drama, Mystery",Fall,R,24417173.665459808,28457639.39174511
2958,6.162,105,"Fantasy, Adventure, Action, Mystery",Spring,NR,50208845.85415829,36273518.94668346
2959,6.666,93,"Action, Comedy",Summer,R,40469107.551487416,19984744.46987033
2960,7.366,82,Drama,Summer,R,23960432.46482543,1228764.981761334
2962,5.678,100,"Horror, Thriller",Fall,R,141105667.5,27237623.762376238
2963,5.546,92,"Horror, Thriller",Winter,R,14564920.123588108,13137820.999848047
2964,5.6,97,Horror,Summer,R,52867294.37534397,2595487.0665932857
2965,6.304,105,"Comedy, Romance",Fall,PG,46508990.44981932,29018815.157346766
2966,5.899,104,"Fantasy, Comedy, Family",Fall,G,306841538.1818181,115392433.6533032
2968,5.948,108,"Action, Thriller, Science Fiction",Spring,R,33472594.212620806,44684479.81807845
2969,6.525,121,"Drama, Mystery, Science Fiction, Thriller",Spring,R,29558752.120523024,37237066.51506537
2970,6.349,100,"Action, Comedy, Thriller, Crime, Family",Summer,PG,184537780.9744013,33750619.32287365
2971,5.914,95,"Action, Crime, Thriller",Winter,R,42129921.08186905,38840548.67628346
2972,7.74,164,"Action, Thriller",Summer,PG-13,581076571.8805382,300263866.09780115
2973,7.36,134,"Drama, Romance",Fall,PG,51234216.11781206,25354838.70967742
2974,6.562,99,"Mystery, Thriller, Drama",Fall,R,13753362.877818564,82433141.05925538
2975,5.297,89,"Horror, Thriller",Fall,R,81519762.25854383,25693907.875185736
2976,6.83,90,"Adventure, Animation, Comedy, Family, Fantasy",Fall,PG,37991957.061705634,35691094.93558802
2977,6.08,91,Comedy,Winter,R,53194742.7917262,28483069.02927454
2978,6.2,123,"Comedy, Drama, Music, Romance",Summer,PG-13,82417717.45615777,104030176.69247569
2979,7.0,120,"Crime, Horror, Thriller",Summer,R,24730110.19708029,43029197.08029197
2980,4.275,82,"Horror, Comedy",Summer,PG-13,116870181.73863682,29018815.157346766
2982,7.7,119,"Action, Thriller, Crime",Summer,R,62477204.33620844,1820930.6511235095
2983,5.871,110,"Action, Thriller",Fall,R,366361120.25171,96771545.82763338
2984,5.516,98,"Comedy, Romance",Winter,R,33511496.038647346,48547415.78982198
2985,5.582,92,"Action, Crime, Thriller",Winter,R,12956410.620114643,75091193.3298593
2986,7.023,101,"Thriller, Science Fiction, Mystery",Spring,R,35523732.60620815,30617163.724893484
2987,5.97,99,"Action, Adventure, Crime, Thriller",Summer,R,200460033.7677725,85677725.11848341
2988,6.994,74,"Animation, Family, Music",Winter,G,116068557.80888617,153085818.62446743
2989,6.85,107,"Horror, Mystery, Thriller",Summer,PG-13,191490023.10206762,16509353.462422056
2990,6.7,89,"Adventure, Science Fiction, Western",Summer,PG,73802816.90140843,8856338.028169014
2991,5.625,91,"Crime, Thriller, Drama",Fall,R,85490157.64460656,40958832.7253778
2992,6.103,91,Horror,Spring,R,101758475.68204121,8021982.335623159
2993,6.298,122,"Drama, Crime, Thriller",Fall,PG-13,16864384.979348455,28483069.02927454
2994,6.215,107,"Action, Crime, Drama, Thriller",Summer,PG-13,116373257.74411938,46430104.25175483
2995,6.066,134,"Mystery, History, Thriller",Fall,R,33562291.30167407,85930987.35907072
2996,6.602,117,"Comedy, Drama, Science Fiction",Summer,PG-13,254241196.07203788,52151658.7677725
2997,6.424,115,"Science Fiction, Action",Spring,R,10476548.868675383,74474133.03013074
2998,5.862,107,"Mystery, Action, Thriller, Science Fiction, Adventure",Fall,PG,98392084.35421166,118833693.30453564
2999,6.616,77,"Animation, Adventure, Family, Fantasy",Fall,G,117052208.30769229,93606800.62794347
3000,5.749,89,"Horror, Science Fiction, Thriller",Fall,R,60853438.19215463,17873791.92723138
3001,6.969,89,Comedy,Winter,R,40947576.13989636,7737823.83419689
3002,6.586,98,"Romance, Comedy, Drama",Summer,R,204269270.84662575,19931288.34355828
3003,6.52,105,"Thriller, Crime, Mystery, Drama",Fall,R,340312756.1485088,133950091.296409
3004,5.984,86,"Horror, Mystery, Thriller",Winter,PG-13,24754514.726073857,12187416.415023394
3005,5.2,96,"Horror, Thriller",Winter,PG-13,34525618.77128468,9580668.673483253
3006,4.451,99,"Thriller, Horror",Summer,PG,282854090.92024535,65901840.49079754
3007,7.729,127,"Drama, Music, History",Spring,PG,118566939.03205532,39522313.0106851
3008,7.583,117,"Adventure, Fantasy, Drama",Fall,R,5817850.711043872,47564296.52042359
3009,5.769,91,"Horror, Thriller",Fall,R,2848306.9029274536,8415452.21319475
3010,6.539,104,"Comedy, Romance, Drama",Summer,PG,143831367.6784444,43490633.15152952
3011,6.315,98,"Thriller, Mystery, Adventure",Summer,R,34028451.74692033,20846535.286511984
3012,6.617,86,"Comedy, Music",Summer,R,12601864.255685559,26541052.52494555
3013,8.114,190,"Crime, Action, Drama, Thriller",Winter,R,9913924.931276297,77166900.42075737
3014,6.285,113,"Comedy, Family, Drama",Summer,PG-13,119368095.27979273,91632124.3523316
3016,7.027,135,"Drama, Crime, Thriller",Fall,PG-13,90736845.84286612,79044626.0213702
3017,6.8,112,"War, Drama",Winter,R,20860031.93967065,30241625.198789306
3018,6.629,94,"Drama, Action, Comedy",Fall,R,18613270.039977156,27471844.660194173
3019,6.329,107,"Action, Crime, Thriller, Drama",Fall,PG-13,15821930.02794411,41836327.34530938
3020,7.0,109,"Science Fiction, Action, Adventure, Thriller",Winter,PG,226339970.282318,63066864.78454681
3021,5.719,109,Drama,Spring,R,8410570.694196282,28434914.96261002
3022,7.425,86,"Animation, Family, Adventure, Comedy",Summer,G,173469602.04601234,31249856.64151203
3023,6.257,134,"War, Drama, Action, History",Summer,R,137810991.0559006,204155844.15584415
3024,6.18,119,Thriller,Spring,R,18796413.674806435,19418966.315928794
3026,7.768,128,"Drama, Fantasy, Romance",Spring,PG-13,9076148.395683452,7068345.323741007
3027,5.418,87,"Comedy, Romance",Winter,R,16572636.876447622,4161207.0676990272
3028,5.328,97,Comedy,Summer,R,135113441.66623914,26881444.62114605
3029,5.529,107,"Crime, Comedy, Action",Winter,PG-13,119373027.1660998,45684601.51755266
3030,6.504,98,"Comedy, Family",Winter,PG,241910918.30043998,75092394.7203017
3031,5.982,91,"Comedy, Fantasy, Romance",Winter,PG-13,62452603.63565879,79801741.68270361
3032,5.796,94,"Comedy, Drama",Fall,R,32748759.61548067,17131725.569082245
3033,7.001,118,Drama,Summer,R,16833318.034900986,35691094.93558802
3034,6.714,114,"Drama, History, Romance",Fall,PG-13,115308522.08916292,85428029.40479013
3035,6.444,95,Drama,Summer,NR,13321747.024491923,6342389.233976029
3036,6.9,127,"Drama, Thriller",Winter,PG-13,138692689.13593835,103819482.66373143
3037,7.016,92,"Science Fiction, Thriller",Fall,R,859247.5456485653,4038415.93549917
3038,6.436,80,"Animation, Adventure, Family, Fantasy",Summer,PG,63442320.045497626,74502369.66824643
3039,5.112,84,Comedy,Summer,PG-13,152213307.16619074,39501998.857795544
3040,5.9,101,"Action, Crime, Drama, Thriller",Fall,R,118412152.65491755,89368959.6361569
3041,7.5,101,"Drama, Crime",Fall,NR,12963718.77760968,3773434.1906202715
3042,7.593,104,"Romance, Drama, Music",Winter,PG,20760679.293330695,4439477.6230801195
3043,6.824,120,"Action, Comedy, Science Fiction",Summer,PG,73210556.33093524,76338129.49640287
3044,4.624,94,"Horror, Thriller",Summer,R,66865219.71767362,23078486.730660643
3046,7.145,126,"Comedy, Drama",Winter,PG-13,156130816.17086193,46839244.85125858
3047,5.915,106,"Drama, Mystery, Thriller",Fall,R,1732062.4525148154,7962315.757483665
3048,5.553,92,"Adventure, Comedy, Drama, Family, Fantasy",Fall,G,134499113.76237625,175099009.9009901
3049,6.118,97,"Comedy, Drama, Romance",Fall,PG-13,34982755.19830011,15536219.470513383
3050,6.676,123,"Romance, Comedy, Crime",Summer,R,151258240.78217822,93386138.61386138
3051,7.14,131,"Action, Drama, Thriller",Fall,R,49633735.47001713,129279268.98914905
3052,6.762,94,"Romance, Comedy",Fall,R,4440007.840319361,12550898.203592813
3053,6.373,100,"Romance, Comedy",Fall,PG-13,91684379.80368504,20294754.84836626
3054,4.522,90,"Action, Adventure, Science Fiction",Summer,PG,54567625.89928057,48064748.201438844
3055,5.727,95,"Animation, Comedy, Family",Spring,PG,262620391.65391442,89941559.23768179
3056,5.862,120,"Comedy, Drama",Fall,R,34263451.13816449,64243970.88405842
3057,6.175,95,"Adventure, Science Fiction, Mystery",Spring,G,158029400.5079365,24952380.952380955
3058,5.929,127,"Action, Crime",Fall,R,37827747.39800734,82433141.05925538
3059,5.369,130,"Science Fiction, Adventure",Spring,PG-13,264904223.95544553,155643564.35643563
3060,4.7,104,"Action, Adventure, Crime, Science Fiction, Thriller",Spring,PG-13,23582667.769985974,48504908.83590463
3061,7.047,112,"Family, Drama",Spring,PG,67226304.50043818,25697588.35362337
3062,5.79,96,"Comedy, Crime",Winter,R,97645317.01863353,106516092.60304911
3063,5.779,88,"Horror, Mystery",Fall,R,7753566.24070664,14509407.578673383
3064,6.94,120,"Adventure, Drama, War",Fall,PG-13,11379191.927382752,15854765.506807864
3065,7.287,115,"Drama, Romance",Winter,PG,107703754.24350207,38708618.331053354
3066,6.418,107,"Drama, Romance, Comedy",Fall,PG-13,288814189.11447084,84881209.50323974
3067,6.204,118,"Action, Thriller, Drama, Crime",Winter,R,89582611.45479603,74451911.7375428
3068,7.622,108,"Drama, Family",Winter,PG,66398457.4802191,47839318.32014607
3069,7.279,93,"Comedy, Family",Fall,PG,66395998.20858895,10608588.957055213
3070,6.319,108,"Action, Fantasy, Horror",Fall,R,39511620.77227723,38910891.08910891
3071,6.807,110,"Drama, Mystery",Spring,R,6213885.313161875,753101.3615733735
3072,5.765,99,"Action, Comedy, Horror, Thriller",Summer,PG-13,81426818.15471484,53258046.30152456
3073,6.71,139,"History, Drama, Music",Summer,R,58160228.58272353,51787398.23504461
3074,6.082,93,"Adventure, Drama, Action, Fantasy",Fall,NR,45621.15343629672,8400975.035876159
3075,6.459,89,"Comedy, Music, Drama",Fall,PG-13,49982020.02274019,13405343.945423536
3076,6.398,123,"Drama, Horror, Science Fiction, Romance",Fall,R,240867164.58549932,96771545.82763338
3077,7.431,119,"Family, Drama",Spring,PG,98179810.85954516,21232842.01995644
3078,5.4,89,"Horror, Thriller",Summer,R,57553526.58629232,15577208.91824938
3079,4.452,78,"Action, Adventure, Comedy, Family",Summer,PG,257184175.28910527,143517954.9604382
3080,6.793,90,Comedy,Summer,R,90328753.6797455,15003181.336161187
3081,6.241,89,"Action, Animation, Comedy, Family",Summer,PG,162389331.64112848,49198028.32329238
3082,6.824,125,"Drama, Comedy",Winter,R,187884722.7916431,53258046.30152456
3083,7.0,129,"Drama, Romance",Fall,NC-17,276780479.47445256,9562043.795620438
3084,6.094,107,"Drama, Fantasy, Science Fiction",Fall,R,1052240.6044815008,11605002.60552371
3085,5.517,131,Drama,Fall,NC-17,42570040.30339321,94131736.5269461
3086,5.765,84,"Comedy, Crime",Spring,PG,308662773.72262776,34423357.66423357
3087,6.31,94,"Music, Drama, Romance",Fall,PG-13,108399242.08695652,31145844.799119428
3088,6.235,98,"Adventure, Drama",Summer,PG-13,6558612.90936107,25693907.875185736
3089,6.97,105,"Fantasy, Drama, Comedy, Family",Summer,PG,77693400.59029846,34676725.56415856
3090,6.7,140,"Adventure, Drama, Romance, Western",Spring,PG-13,313680226.61839247,136596669.08037654
3091,6.7,118,"Drama, History, Music",Fall,PG-13,48689484.95423341,12490465.293668956
3092,6.738,130,"Crime, Drama, Family",Fall,PG-13,70200592.14682747,82433141.05925538
3093,7.325,120,"Romance, Drama",Spring,PG,57953865.686506994,25628408.821437042
3094,6.219,94,"Adventure, Fantasy",Summer,PG,46197763.15450236,73012322.27488151
3095,6.541,98,"Comedy, Romance, Drama",Fall,PG-13,106356817.10931942,38830922.45672279
3097,7.044,100,"Horror, Drama, Mystery",Summer,NR,101323222.74881515,10430331.7535545
3098,6.474,98,Drama,Fall,PG-13,5200530.929893854,2536844.3560457826
3099,5.967,91,Horror,Spring,R,33987396.65719158,11915861.28482092
3100,6.751,102,"Comedy, Horror, Thriller",Winter,PG,127478667.21056977,46731626.754748136
3101,6.5,116,"War, Drama, Action, Thriller",Spring,PG-13,237786261.11374405,115478672.98578198
3102,7.603,115,"Music, Drama, Romance",Spring,PG,19584849.118699387,14624899.698028073
3103,5.5,93,"Horror, Mystery",Winter,R,53459191.45690313,12490465.293668956
3104,6.669,99,"Horror, Mystery, Thriller",Fall,R,40439699.04321363,22962872.793670114
3105,6.803,88,"Comedy, Romance",Winter,PG-13,77775731.23859465,24729942.317776613
3106,6.655,96,"Drama, Thriller",Fall,PG-13,18352949.67639468,8322414.1353980545
3107,6.4,102,"Science Fiction, Action, Adventure, Thriller",Winter,PG,229574257.42574257,136188118.81188118
3109,6.841,84,Comedy,Fall,R,11668372.84515637,6245232.646834478
3110,6.978,96,"Action, Comedy, Thriller, Crime",Summer,R,27925103.852004554,8565862.784541123
3111,6.795,115,"Action, Crime",Summer,R,57375655.6300578,62308835.67299752
3112,6.052,134,"Action, Adventure, Drama, Romance",Summer,PG-13,266916678.4031936,115049900.19960079
3113,5.879,90,Comedy,Spring,R,29789834.163626887,47785304.8462741
3114,6.811,136,"Western, Adventure, Action",Winter,PG-13,183519031.74946004,169762419.00647947
3115,6.214,115,"Action, Crime, Thriller",Spring,R,169561358.67298576,46563981.04265402
3116,5.216,89,"Adventure, Comedy, Family, Science Fiction",Summer,PG,133551592.38812454,91064446.05358435
3117,6.164,94,"Action, Comedy",Winter,PG-13,3467672.5564158564,20806035.338495135
3118,4.515,95,"Action, Fantasy, Science Fiction",Fall,PG-13,101526619.097423,59283469.51602766
3119,6.15,107,"Crime, Thriller, Drama",Spring,R,278251997.3400377,177850408.54808298
3120,6.133,100,"Comedy, Drama, Romance",Fall,R,3197754.824808906,6720361.155286512
3121,6.246,128,"Thriller, Drama, Crime",Winter,R,460234910.9548564,118276333.7893297
3122,7.572,112,"Drama, History",Spring,PG-13,30719371.081337444,21745347.64050273
3123,7.811,186,"Action, Drama",Spring,NR,171861974.71814144,74115476.59719849
3124,6.419,112,"Horror, Drama, Thriller, Mystery",Spring,R,22366807.137440756,18625592.41706161
3125,6.621,121,"Crime, Action, Mystery, Thriller",Fall,R,182158067.73575127,132357512.95336786
3126,6.448,106,"Mystery, Thriller, Crime",Spring,R,35902763.701943845,45835853.13174946
3127,6.81,98,"Action, Crime, Thriller",Summer,R,115701079.93603654,44888635.06567675
3128,7.307,122,"Drama, History",Fall,R,27694183.467879474,37237066.51506537
3129,5.7,106,"Science Fiction, Action, Adventure, Thriller",Summer,PG,182253344.34351775,77886044.5912469
3130,5.899,96,"Adventure, Comedy, Family, Fantasy",Spring,PG,149104013.8146674,55110858.44229676
3131,6.947,108,"Drama, History",Fall,R,21566603.057993155,9710137.169070864
3132,6.562,116,"Animation, Drama, Comedy",Winter,PG-13,16211313.183279742,49468464.94289276
3133,7.013,126,Drama,Winter,PG-13,169437473.67498475,45925745.58734023
3134,5.876,72,"Family, Animation, Adventure",Winter,G,234770456.796918,34606494.221243806
3135,7.315,128,Drama,Winter,PG-13,113815059.95968698,31064737.965378232
3136,5.359,97,"Horror, Thriller",Fall,R,30225637.139554083,7788604.45912469
3137,5.473,90,"Action, Adventure, Thriller",Fall,PG-13,10080541.73292977,11424613.963987071
3138,6.424,102,"Animation, Family, Adventure, Science Fiction",Fall,PG,79079752.70242569,193344721.5579091
3139,5.501,91,Thriller,Fall,R,13723181.745775871,51395176.70724674
3140,5.618,97,"Comedy, Romance",Winter,PG-13,146621457.22496068,115406397.48295753
3141,5.5,104,"Comedy, Adventure, Action",Summer,PG-13,182677901.07184058,82433141.05925538
3142,7.251,125,"Romance, Drama",Winter,PG-13,42666516.877458386,30758245.083207257
3143,6.961,120,"Romance, Drama",Winter,R,26094857.526011933,15221066.136274695
3144,6.7,103,"Science Fiction, Horror",Winter,R,51409372.57931034,14816551.72413793
3146,6.485,97,"Mystery, Thriller, Drama",Fall,R,65793879.310108505,41297544.26042261
3147,6.394,101,"Action, Thriller, Crime",Winter,R,13083248.319859052,22335573.52126284
3148,6.361,106,"Comedy, Drama, Romance",Summer,PG-13,74271159.82926251,31064737.965378232
3149,7.348,119,Drama,Winter,R,7517439.943271033,9289368.383730942
3150,5.987,99,"Thriller, Science Fiction, Action, Crime",Fall,R,218588817.14363888,58062927.496580034
3151,6.04,91,Comedy,Fall,G,93503998.11312711,33801167.92884443
3153,7.297,103,"Drama, Romance, War",Spring,NR,12248339.632103445,20179113.16306315
3155,6.731,113,"Drama, Crime, Romance",Summer,R,237867004.9080949,91851491.17468046
3156,5.84,97,"Comedy, Drama",Spring,R,5590201.225750899,39811578.78741833
3157,7.521,101,"Family, Comedy",Spring,PG,75730370.22159888,15433380.084151473
3158,6.775,100,"Comedy, Drama, Family",Summer,PG,205771134.16350123,38943022.29562345
3159,5.517,101,"Mystery, Horror",Winter,R,153126738.8869155,22335573.52126284
3160,5.5,88,"Comedy, Crime",Spring,PG,217139568.3453237,48064748.201438844
3161,6.582,114,"Action, Thriller, Comedy",Winter,R,39051547.64424024,51591729.570068926
3162,5.522,96,Action,Fall,R,28499438.63940176,20806035.338495135
3163,6.648,114,"Drama, Thriller",Spring,PG-13,91961000.52399774,67460191.9819311
3164,6.344,167,"Drama, Thriller, History",Winter,R,158970763.26777607,134765506.80786684
3165,6.5,151,"Drama, History, Romance",Winter,PG-13,50343589.34032512,49459884.635553226
